dt,token_symbol,total_supply
2024-09-11 00:00:00.000 UTC,m*eth,229258.76375133355
2024-09-12 00:00:00.000 UTC,m*eth,226532.03999555917
2024-09-13 00:00:00.000 UTC,m*eth,226532.03999555917
2024-09-14 00:00:00.000 UTC,m*eth,226561.18730299058
2024-09-15 00:00:00.000 UTC,m*eth,226561.18730299058
2024-09-16 00:00:00.000 UTC,m*eth,226561.18730299058
2024-09-17 00:00:00.000 UTC,m*eth,226715.52407496586
2024-09-18 00:00:00.000 UTC,m*eth,231254.91589537836
2024-09-19 00:00:00.000 UTC,m*eth,230922.97478613362
2024-09-20 00:00:00.000 UTC,m*eth,230922.97478613362
2024-09-21 00:00:00.000 UTC,m*eth,230922.97478613362
2024-09-22 00:00:00.000 UTC,m*eth,230922.97478613362
2024-09-23 00:00:00.000 UTC,m*eth,230922.97478613362
2024-09-24 00:00:00.000 UTC,m*eth,230978.2388523964
2024-09-25 00:00:00.000 UTC,m*eth,230978.2388523964
2024-09-26 00:00:00.000 UTC,m*eth,229802.8598328317
2024-09-27 00:00:00.000 UTC,m*eth,229802.8598328317
2024-09-28 00:00:00.000 UTC,m*eth,229802.8598328317
2024-09-29 00:00:00.000 UTC,m*eth,229802.8598328317
2024-09-30 00:00:00.000 UTC,m*eth,229802.8598328317
2024-10-01 00:00:00.000 UTC,m*eth,229802.8598328317
2024-10-02 00:00:00.000 UTC,m*eth,229810.85848047168
2024-10-03 00:00:00.000 UTC,m*eth,229039.67120669273
2024-10-04 00:00:00.000 UTC,m*eth,229039.67120669273
2024-10-05 00:00:00.000 UTC,m*eth,229039.67120669273
2024-10-06 00:00:00.000 UTC,m*eth,229039.67120669273
2024-10-07 00:00:00.000 UTC,m*eth,229039.67120669273
2024-10-08 00:00:00.000 UTC,m*eth,229048.93741208673
2024-10-09 00:00:00.000 UTC,m*eth,229048.93741208673
2024-10-10 00:00:00.000 UTC,m*eth,229048.93741208673
2024-10-11 00:00:00.000 UTC,m*eth,229052.5520942695
2024-10-12 00:00:00.000 UTC,m*eth,229053.03071315426
2024-10-13 00:00:00.000 UTC,m*eth,229053.21640127955
2024-10-14 00:00:00.000 UTC,m*eth,229053.21640127955
2024-10-15 00:00:00.000 UTC,m*eth,229053.21640127955
2024-10-16 00:00:00.000 UTC,m*eth,229053.21640127955
2024-10-17 00:00:00.000 UTC,m*eth,226035.0585695569
2024-10-18 00:00:00.000 UTC,m*eth,226035.0585695569
2024-10-19 00:00:00.000 UTC,m*eth,226035.0585695569
2024-10-20 00:00:00.000 UTC,m*eth,226035.0585695569
2024-10-21 00:00:00.000 UTC,m*eth,226035.0585695569
2024-10-22 00:00:00.000 UTC,m*eth,226035.09230196374
2024-10-23 00:00:00.000 UTC,m*eth,226035.09230196374
2024-10-24 00:00:00.000 UTC,m*eth,225154.05357863713
2024-10-25 00:00:00.000 UTC,m*eth,225154.05357863713
2024-10-26 00:00:00.000 UTC,m*eth,225154.29751675806
2024-10-27 00:00:00.000 UTC,m*eth,225155.2729598055
2024-10-28 00:00:00.000 UTC,m*eth,225155.2729598055
2024-10-29 00:00:00.000 UTC,m*eth,225155.27975314818
2024-10-30 00:00:00.000 UTC,m*eth,225155.27975314818
2024-10-31 00:00:00.000 UTC,m*eth,225155.27975314818
2024-11-01 00:00:00.000 UTC,m*eth,225155.27975314818
2024-11-02 00:00:00.000 UTC,m*eth,224649.54136583133
2024-11-03 00:00:00.000 UTC,m*eth,224649.54136583133
2024-11-04 00:00:00.000 UTC,m*eth,224649.54883643848
2024-11-05 00:00:00.000 UTC,m*eth,224649.54883643848
2024-11-06 00:00:00.000 UTC,m*eth,224649.54883643848
2024-11-07 00:00:00.000 UTC,m*eth,224216.92601881013
2024-11-08 00:00:00.000 UTC,m*eth,224216.92601881013
2024-11-09 00:00:00.000 UTC,m*eth,224216.92601881013
2024-11-10 00:00:00.000 UTC,m*eth,224216.92601881013
2024-11-11 00:00:00.000 UTC,m*eth,224216.93575681435
2024-11-12 00:00:00.000 UTC,m*eth,224216.93575681435
2024-11-13 00:00:00.000 UTC,m*eth,224216.93575681435
2024-11-14 00:00:00.000 UTC,m*eth,224010.67590108933
2024-11-15 00:00:00.000 UTC,m*eth,224010.6778500642
2024-11-16 00:00:00.000 UTC,m*eth,224010.6778500642
2024-11-17 00:00:00.000 UTC,m*eth,224010.6778500642
2024-11-18 00:00:00.000 UTC,m*eth,224010.6778500642
2024-11-19 00:00:00.000 UTC,m*eth,224010.6778500642
2024-11-20 00:00:00.000 UTC,m*eth,224010.6778500642
2024-11-21 00:00:00.000 UTC,m*eth,223772.04973573613
2024-11-22 00:00:00.000 UTC,m*eth,223772.04973573613
2024-11-23 00:00:00.000 UTC,m*eth,223772.04973573613
2024-11-24 00:00:00.000 UTC,m*eth,223772.04973573613
2024-11-25 00:00:00.000 UTC,m*eth,223772.04973573613
2024-11-26 00:00:00.000 UTC,m*eth,223772.04973573613
2024-11-27 00:00:00.000 UTC,m*eth,223772.04973573613
2024-11-28 00:00:00.000 UTC,m*eth,223543.0508046355
2024-11-29 00:00:00.000 UTC,m*eth,223543.0568152701
2024-11-30 00:00:00.000 UTC,m*eth,223543.0568152701
2024-12-01 00:00:00.000 UTC,m*eth,223543.07703249875
2024-12-02 00:00:00.000 UTC,m*eth,223543.07703249875
2024-12-03 00:00:00.000 UTC,m*eth,223543.07703249875
2024-12-04 00:00:00.000 UTC,m*eth,223543.07703249875
2024-12-05 00:00:00.000 UTC,m*eth,223046.72561630802
2024-12-06 00:00:00.000 UTC,m*eth,223046.72561630802
2024-12-07 00:00:00.000 UTC,m*eth,223046.72561630802
2024-12-08 00:00:00.000 UTC,m*eth,223046.72561630802
2024-12-09 00:00:00.000 UTC,m*eth,223046.72561630802
2024-12-10 00:00:00.000 UTC,m*eth,223046.72561630802
2024-12-11 00:00:00.000 UTC,m*eth,223046.72561630802
2024-12-12 00:00:00.000 UTC,m*eth,222968.44629549893
2024-12-13 00:00:00.000 UTC,m*eth,222968.44629549893
2024-12-14 00:00:00.000 UTC,m*eth,222968.44629549893
2024-12-15 00:00:00.000 UTC,m*eth,222968.44629549893
2024-12-16 00:00:00.000 UTC,m*eth,222968.44629549893
2024-12-17 00:00:00.000 UTC,m*eth,222968.44629549893
2024-12-18 00:00:00.000 UTC,m*eth,222968.44629549893
2024-12-19 00:00:00.000 UTC,m*eth,222707.94396944722
2024-12-20 00:00:00.000 UTC,m*eth,222707.94396944722
2024-12-21 00:00:00.000 UTC,m*eth,222707.94396944722
2024-12-22 00:00:00.000 UTC,m*eth,222707.94396944722
2024-12-23 00:00:00.000 UTC,m*eth,222707.94396944722
2024-12-24 00:00:00.000 UTC,m*eth,222707.94396944722
2024-12-25 00:00:00.000 UTC,m*eth,222707.94396944722
2024-12-26 00:00:00.000 UTC,m*eth,222281.17217110266
2024-12-27 00:00:00.000 UTC,m*eth,222281.17217110266
2024-12-28 00:00:00.000 UTC,m*eth,222281.17217110266
2024-12-29 00:00:00.000 UTC,m*eth,222281.17217110266
2024-12-30 00:00:00.000 UTC,m*eth,65483.34276359607
2024-12-31 00:00:00.000 UTC,m*eth,65483.34276359607
2025-01-01 00:00:00.000 UTC,m*eth,65483.34276359607
2025-01-02 00:00:00.000 UTC,m*eth,65444.79822124183
2025-01-03 00:00:00.000 UTC,m*eth,65444.79822124183
2025-01-04 00:00:00.000 UTC,m*eth,65444.79822124183
2025-01-05 00:00:00.000 UTC,m*eth,65446.69996980939
2025-01-06 00:00:00.000 UTC,m*eth,65446.69996980939
2025-01-07 00:00:00.000 UTC,m*eth,65446.69996980939
2025-01-08 00:00:00.000 UTC,m*eth,65446.69996980939
2025-01-09 00:00:00.000 UTC,m*eth,63526.35228625276
2025-01-10 00:00:00.000 UTC,m*eth,63526.35228625276
2025-01-11 00:00:00.000 UTC,m*eth,63526.35228625276
2025-01-12 00:00:00.000 UTC,m*eth,63526.35228625276
2025-01-13 00:00:00.000 UTC,m*eth,63526.35228625276
2025-01-14 00:00:00.000 UTC,m*eth,63526.35228625276
2025-01-15 00:00:00.000 UTC,m*eth,63526.35228625276
2025-01-16 00:00:00.000 UTC,m*eth,62961.67867868271
2025-01-17 00:00:00.000 UTC,m*eth,62961.67867868271
2025-01-18 00:00:00.000 UTC,m*eth,62961.67867868271
2025-01-19 00:00:00.000 UTC,m*eth,62961.67867868271
2025-01-20 00:00:00.000 UTC,m*eth,62961.67867868271
2025-01-21 00:00:00.000 UTC,m*eth,62961.67867868271
2025-01-22 00:00:00.000 UTC,m*eth,62961.67867868271
2025-01-23 00:00:00.000 UTC,m*eth,62881.03652374252
2025-01-24 00:00:00.000 UTC,m*eth,62881.03652374252
2025-01-25 00:00:00.000 UTC,m*eth,62881.03652374252
2025-01-26 00:00:00.000 UTC,m*eth,62881.03652374252
2025-01-27 00:00:00.000 UTC,m*eth,62881.04136059504
2025-01-28 00:00:00.000 UTC,m*eth,62881.04136059504
2025-01-29 00:00:00.000 UTC,m*eth,62881.04136059504
2025-01-30 00:00:00.000 UTC,m*eth,62747.10960908728
2025-01-31 00:00:00.000 UTC,m*eth,62747.10960908728
2025-02-01 00:00:00.000 UTC,m*eth,62747.10960908728
2025-02-02 00:00:00.000 UTC,m*eth,62747.10960908728
2025-02-03 00:00:00.000 UTC,m*eth,62747.10960908728
2025-02-04 00:00:00.000 UTC,m*eth,62747.10960908728
2025-02-05 00:00:00.000 UTC,m*eth,62747.10960908728
2025-02-06 00:00:00.000 UTC,m*eth,62715.72105356813
2025-02-07 00:00:00.000 UTC,m*eth,62715.72105356813
2025-02-08 00:00:00.000 UTC,m*eth,62715.72105356813
2025-02-09 00:00:00.000 UTC,m*eth,62715.72105356813
2025-02-10 00:00:00.000 UTC,m*eth,62715.72105356813
2025-02-11 00:00:00.000 UTC,m*eth,62715.72105356813
2025-02-12 00:00:00.000 UTC,m*eth,62715.72105356813
2025-02-13 00:00:00.000 UTC,m*eth,62711.34737679405
2025-02-14 00:00:00.000 UTC,m*eth,62711.443995604175
2025-02-15 00:00:00.000 UTC,m*eth,62711.443995604175
2025-02-16 00:00:00.000 UTC,m*eth,62711.443995604175
2025-02-17 00:00:00.000 UTC,m*eth,62711.443995604175
2025-02-18 00:00:00.000 UTC,m*eth,62717.2115405798
2025-02-19 00:00:00.000 UTC,m*eth,62726.09462028078
2025-02-20 00:00:00.000 UTC,m*eth,62454.452060609
2025-02-21 00:00:00.000 UTC,m*eth,62470.11986840867
2025-02-22 00:00:00.000 UTC,m*eth,62470.11986840867
2025-02-23 00:00:00.000 UTC,m*eth,62470.11986840867
2025-02-24 00:00:00.000 UTC,m*eth,62470.11986840867
2025-02-25 00:00:00.000 UTC,m*eth,62470.11986840867
2025-02-26 00:00:00.000 UTC,m*eth,62470.11986840867
2025-02-27 00:00:00.000 UTC,m*eth,62356.726132841985
2025-02-28 00:00:00.000 UTC,m*eth,62356.726132841985
2025-03-01 00:00:00.000 UTC,m*eth,62356.726132841985
2025-03-02 00:00:00.000 UTC,m*eth,62356.726132841985
2025-03-03 00:00:00.000 UTC,m*eth,62356.726132841985
2025-03-04 00:00:00.000 UTC,m*eth,62356.726132841985
2025-03-05 00:00:00.000 UTC,m*eth,62356.726132841985
2025-03-06 00:00:00.000 UTC,m*eth,62353.6741981579
2025-03-07 00:00:00.000 UTC,m*eth,62353.6741981579
2025-03-08 00:00:00.000 UTC,m*eth,62353.6741981579
2025-03-09 00:00:00.000 UTC,m*eth,62353.6741981579
2025-03-10 00:00:00.000 UTC,m*eth,62353.6741981579
2025-03-11 00:00:00.000 UTC,m*eth,62353.6741981579
2025-03-12 00:00:00.000 UTC,m*eth,62353.6741981579
2025-03-13 00:00:00.000 UTC,m*eth,62347.03516919378
2025-03-14 00:00:00.000 UTC,m*eth,62347.03516919378
2025-03-15 00:00:00.000 UTC,m*eth,62347.03516919378
2025-03-16 00:00:00.000 UTC,m*eth,62347.03516919378
2025-03-17 00:00:00.000 UTC,m*eth,62347.03516919378
2025-03-18 00:00:00.000 UTC,m*eth,62347.03516919378
2025-03-19 00:00:00.000 UTC,m*eth,62347.62926315277
2025-03-20 00:00:00.000 UTC,m*eth,62342.87286279952
2025-03-21 00:00:00.000 UTC,m*eth,62342.87286279952
2025-03-22 00:00:00.000 UTC,m*eth,62370.894625406574
2025-03-23 00:00:00.000 UTC,m*eth,62442.86334708229
2025-03-24 00:00:00.000 UTC,m*eth,62442.86334708229
2025-03-25 00:00:00.000 UTC,m*eth,62442.86334708229
2025-03-26 00:00:00.000 UTC,m*eth,62442.86334708229
2025-03-27 00:00:00.000 UTC,m*eth,62427.51770869604
2025-03-28 00:00:00.000 UTC,m*eth,62427.63805002958
2025-03-29 00:00:00.000 UTC,m*eth,62427.63805002958
2025-03-30 00:00:00.000 UTC,m*eth,62427.63805002958
2025-03-31 00:00:00.000 UTC,m*eth,62427.63805002958
2025-04-01 00:00:00.000 UTC,m*eth,62427.63805002958
2025-04-02 00:00:00.000 UTC,m*eth,62456.63805002958
2025-04-03 00:00:00.000 UTC,m*eth,62453.900339890664
2025-04-04 00:00:00.000 UTC,m*eth,62453.900339890664
2025-04-05 00:00:00.000 UTC,m*eth,62453.900339890664
2025-04-06 00:00:00.000 UTC,m*eth,62453.900339890664
2025-04-07 00:00:00.000 UTC,m*eth,62453.900339890664
2025-04-08 00:00:00.000 UTC,m*eth,62453.900339890664
2025-04-09 00:00:00.000 UTC,m*eth,62456.49696301134
2025-04-10 00:00:00.000 UTC,m*eth,62410.17859174878
2025-04-11 00:00:00.000 UTC,m*eth,62410.17859174878
2025-04-12 00:00:00.000 UTC,m*eth,62410.17859174878
2025-04-13 00:00:00.000 UTC,m*eth,62410.17859174878
2025-04-14 00:00:00.000 UTC,m*eth,62410.17859174878
2025-04-15 00:00:00.000 UTC,m*eth,62410.17859174878
2025-04-16 00:00:00.000 UTC,m*eth,62410.17859174878
2025-04-17 00:00:00.000 UTC,m*eth,62409.52917964393
2025-04-18 00:00:00.000 UTC,m*eth,62409.52917964393
2025-04-19 00:00:00.000 UTC,m*eth,62409.52917964393
2025-04-20 00:00:00.000 UTC,m*eth,62409.52917964393
2025-04-21 00:00:00.000 UTC,m*eth,62409.72159354158
2025-04-22 00:00:00.000 UTC,m*eth,62409.74159354158
2025-04-23 00:00:00.000 UTC,m*eth,62409.74159354158
2025-04-24 00:00:00.000 UTC,m*eth,62399.97425275356
2025-04-25 00:00:00.000 UTC,m*eth,62399.97425275356
2025-04-26 00:00:00.000 UTC,m*eth,62399.97425275356
2025-04-27 00:00:00.000 UTC,m*eth,62399.97425275356
2025-04-28 00:00:00.000 UTC,m*eth,62399.97425275356
2025-04-29 00:00:00.000 UTC,m*eth,62399.97425275356
2025-04-30 00:00:00.000 UTC,m*eth,62399.97425275356
2025-05-01 00:00:00.000 UTC,m*eth,62042.238230329276
2025-05-02 00:00:00.000 UTC,m*eth,62042.238230329276
2025-05-03 00:00:00.000 UTC,m*eth,62042.238230329276
2025-05-04 00:00:00.000 UTC,m*eth,62042.238230329276
2025-05-05 00:00:00.000 UTC,m*eth,62042.238230329276
2025-05-06 00:00:00.000 UTC,m*eth,62042.238230329276
2025-05-07 00:00:00.000 UTC,m*eth,62042.238230329276
2025-05-08 00:00:00.000 UTC,m*eth,62039.77212031768
2025-05-09 00:00:00.000 UTC,m*eth,62039.77212031768
2025-05-10 00:00:00.000 UTC,m*eth,62039.77212031768
2025-05-11 00:00:00.000 UTC,m*eth,62039.77212031768
2025-05-12 00:00:00.000 UTC,m*eth,62039.77212031768
2025-05-13 00:00:00.000 UTC,m*eth,62039.77212031768
2025-05-14 00:00:00.000 UTC,m*eth,62039.77212031768
2025-05-15 00:00:00.000 UTC,m*eth,61850.391442712935
2025-05-16 00:00:00.000 UTC,m*eth,61850.391442712935
2025-05-17 00:00:00.000 UTC,m*eth,61852.69331107824
2025-05-18 00:00:00.000 UTC,m*eth,61852.69331107824
2025-05-19 00:00:00.000 UTC,m*eth,61852.69331107824
2025-05-20 00:00:00.000 UTC,m*eth,61852.69331107824
2025-05-21 00:00:00.000 UTC,m*eth,61852.69331107824
2025-05-22 00:00:00.000 UTC,m*eth,61849.65653287599
2025-05-23 00:00:00.000 UTC,m*eth,61849.65653287599
2025-05-24 00:00:00.000 UTC,m*eth,61849.65653287599
2025-05-25 00:00:00.000 UTC,m*eth,61849.65653287599
2025-05-26 00:00:00.000 UTC,m*eth,61849.65653287599
2025-05-27 00:00:00.000 UTC,m*eth,61849.65653287599
2025-05-28 00:00:00.000 UTC,m*eth,61849.65653287599
2025-05-29 00:00:00.000 UTC,m*eth,61846.73467115113
2025-05-30 00:00:00.000 UTC,m*eth,61846.73467115113
2025-05-31 00:00:00.000 UTC,m*eth,61846.73467115113
2025-06-01 00:00:00.000 UTC,m*eth,61846.73467115113
2025-06-02 00:00:00.000 UTC,m*eth,61846.73467115113
2025-06-03 00:00:00.000 UTC,m*eth,61846.73467115113
2025-06-04 00:00:00.000 UTC,m*eth,61846.73467115113
2025-06-05 00:00:00.000 UTC,m*eth,61813.0491191509
2025-06-06 00:00:00.000 UTC,m*eth,61813.0491191509
2025-06-07 00:00:00.000 UTC,m*eth,61813.0491191509
2025-06-08 00:00:00.000 UTC,m*eth,61813.0491191509
2025-06-09 00:00:00.000 UTC,m*eth,61813.0491191509
2025-06-10 00:00:00.000 UTC,m*eth,61813.0491191509
2025-06-11 00:00:00.000 UTC,m*eth,61813.0491191509
2025-06-12 00:00:00.000 UTC,m*eth,61800.52982093143
2025-06-13 00:00:00.000 UTC,m*eth,61800.52982093143
2025-06-14 00:00:00.000 UTC,m*eth,61800.52982093143
2025-06-15 00:00:00.000 UTC,m*eth,61800.52982093143
2025-06-16 00:00:00.000 UTC,m*eth,61800.52982093143
2025-06-17 00:00:00.000 UTC,m*eth,61800.52982093143
2025-06-18 00:00:00.000 UTC,m*eth,61800.52982093143
2025-06-19 00:00:00.000 UTC,m*eth,61800.2274969171
2025-06-20 00:00:00.000 UTC,m*eth,61800.2274969171
2025-06-21 00:00:00.000 UTC,m*eth,61800.2274969171
2025-06-22 00:00:00.000 UTC,m*eth,61800.2274969171
2025-06-23 00:00:00.000 UTC,m*eth,61800.2274969171
2025-06-24 00:00:00.000 UTC,m*eth,61800.2274969171
2025-06-25 00:00:00.000 UTC,m*eth,61800.2274969171
2025-06-26 00:00:00.000 UTC,m*eth,61793.107894064255
2025-06-27 00:00:00.000 UTC,m*eth,61793.107894064255
2025-06-28 00:00:00.000 UTC,m*eth,61793.107894064255
2025-06-29 00:00:00.000 UTC,m*eth,61793.107894064255
2025-06-30 00:00:00.000 UTC,m*eth,61793.107894064255
2025-07-01 00:00:00.000 UTC,m*eth,61793.107894064255
2025-07-02 00:00:00.000 UTC,m*eth,61793.107894064255
2025-07-03 00:00:00.000 UTC,m*eth,61792.93085943697
2025-07-04 00:00:00.000 UTC,m*eth,61792.93085943697
2025-07-05 00:00:00.000 UTC,m*eth,61792.93085943697
2025-07-06 00:00:00.000 UTC,m*eth,61792.93085943697
2025-07-07 00:00:00.000 UTC,m*eth,61792.93085943697
2025-07-08 00:00:00.000 UTC,m*eth,61792.93085943697
2025-07-09 00:00:00.000 UTC,m*eth,61792.93085943697
2025-07-10 00:00:00.000 UTC,m*eth,61790.22093412309
2025-07-11 00:00:00.000 UTC,m*eth,61790.22093412309
2025-07-12 00:00:00.000 UTC,m*eth,61790.22093412309
2025-07-13 00:00:00.000 UTC,m*eth,61790.22093412309
2025-07-14 00:00:00.000 UTC,m*eth,1460.7351495212279
2025-07-15 00:00:00.000 UTC,m*eth,1460.7351495212279
2025-07-16 00:00:00.000 UTC,m*eth,1460.7351495212279
2025-07-17 00:00:00.000 UTC,m*eth,1411.1764934994414
2025-07-18 00:00:00.000 UTC,m*eth,1411.1764934994414
2025-07-19 00:00:00.000 UTC,m*eth,1411.1764934994414
2025-07-20 00:00:00.000 UTC,m*eth,1411.1764934994414
2025-07-21 00:00:00.000 UTC,m*eth,1411.1764934994414
2025-07-22 00:00:00.000 UTC,m*eth,1411.3673011259143
2025-07-23 00:00:00.000 UTC,m*eth,1411.3673011259143
2025-07-24 00:00:00.000 UTC,m*eth,1367.6859011486463
2025-07-25 00:00:00.000 UTC,m*eth,1367.6859011486463
2025-07-26 00:00:00.000 UTC,m*eth,1367.6859011486463
2025-07-27 00:00:00.000 UTC,m*eth,1367.6859011486463
2025-07-28 00:00:00.000 UTC,m*eth,1367.6859011486463
2025-07-29 00:00:00.000 UTC,m*eth,1367.6859011486463
2025-07-30 00:00:00.000 UTC,m*eth,1367.6859011486463
2025-07-31 00:00:00.000 UTC,m*eth,1362.195436683848
2025-08-01 00:00:00.000 UTC,m*eth,1363.2336599482737
2025-08-02 00:00:00.000 UTC,m*eth,1363.2336599482737
2025-08-03 00:00:00.000 UTC,m*eth,1363.2336599482737
2025-08-04 00:00:00.000 UTC,m*eth,1363.2336599482737
2025-08-05 00:00:00.000 UTC,m*eth,1363.2336599482737
2025-08-06 00:00:00.000 UTC,m*eth,1363.2336599482737
2025-08-07 00:00:00.000 UTC,m*eth,1361.2868037913117
2025-08-08 00:00:00.000 UTC,m*eth,1361.2868037913117
2025-08-09 00:00:00.000 UTC,m*eth,1361.2868037913117
2025-08-10 00:00:00.000 UTC,m*eth,1361.2868037913117
2025-08-11 00:00:00.000 UTC,m*eth,1361.2868037913117
2025-08-12 00:00:00.000 UTC,m*eth,1361.2868037913117
2025-08-13 00:00:00.000 UTC,m*eth,1361.2868037913117
2025-08-14 00:00:00.000 UTC,m*eth,1306.9881675156664
2025-08-15 00:00:00.000 UTC,m*eth,1306.9881675156664
2025-08-16 00:00:00.000 UTC,m*eth,1306.9881675156664
2025-08-17 00:00:00.000 UTC,m*eth,1306.9881675156664
2025-08-18 00:00:00.000 UTC,m*eth,1306.9881675156664
2025-08-19 00:00:00.000 UTC,m*eth,1306.9881675156664
2025-08-20 00:00:00.000 UTC,m*eth,1306.9881675156664
2025-08-21 00:00:00.000 UTC,m*eth,1253.1643483359994
2025-08-22 00:00:00.000 UTC,m*eth,1253.1643483359994
2025-08-23 00:00:00.000 UTC,m*eth,1253.1643483359994
2025-08-24 00:00:00.000 UTC,m*eth,1253.1643483359994
2025-08-25 00:00:00.000 UTC,m*eth,1253.1643483359994
2025-08-26 00:00:00.000 UTC,m*eth,1253.1643483359994
2025-08-27 00:00:00.000 UTC,m*eth,1253.1643483359994
2025-08-28 00:00:00.000 UTC,m*eth,1228.2750336554418
2025-08-29 00:00:00.000 UTC,m*eth,1229.7019060741964
2025-08-30 00:00:00.000 UTC,m*eth,1229.7019060741964
2025-08-31 00:00:00.000 UTC,m*eth,1229.7019060741964
2025-09-01 00:00:00.000 UTC,m*eth,1229.7019060741964
2025-09-02 00:00:00.000 UTC,m*eth,1229.7019060741964
2025-09-03 00:00:00.000 UTC,m*eth,1229.7019060741964
2025-09-04 00:00:00.000 UTC,m*eth,1228.10619612809
2025-09-05 00:00:00.000 UTC,m*eth,1228.10619612809
2025-09-06 00:00:00.000 UTC,m*eth,1228.10619612809
2025-09-07 00:00:00.000 UTC,m*eth,1228.10619612809
2025-09-08 00:00:00.000 UTC,m*eth,1228.10619612809
2025-09-09 00:00:00.000 UTC,m*eth,1228.10619612809
2025-09-10 00:00:00.000 UTC,m*eth,1228.10619612809
2025-09-11 00:00:00.000 UTC,m*eth,1227.0862934985505
2025-09-12 00:00:00.000 UTC,m*eth,1227.0862934985505
2025-09-13 00:00:00.000 UTC,m*eth,1227.2360024585573
2025-09-14 00:00:00.000 UTC,m*eth,1227.2360024585573
2025-09-15 00:00:00.000 UTC,m*eth,1227.2360024585573
2025-09-16 00:00:00.000 UTC,m*eth,1227.2360024585573
2025-09-17 00:00:00.000 UTC,m*eth,1227.2360024585573
2025-09-18 00:00:00.000 UTC,m*eth,1026.7658360869518
2025-09-19 00:00:00.000 UTC,m*eth,1026.7658360869518
2025-09-20 00:00:00.000 UTC,m*eth,1026.7658360869518
2025-09-21 00:00:00.000 UTC,m*eth,1026.7658360869518
2025-09-22 00:00:00.000 UTC,m*eth,1026.7658360869518
2025-09-23 00:00:00.000 UTC,m*eth,1026.7658360869518
2025-09-24 00:00:00.000 UTC,m*eth,1026.7658360869518
2025-09-25 00:00:00.000 UTC,m*eth,1024.4150797149023
2025-09-26 00:00:00.000 UTC,m*eth,1024.4150797149023
2025-09-27 00:00:00.000 UTC,m*eth,1024.4150797149023
2025-09-28 00:00:00.000 UTC,m*eth,1024.4150797149023
2025-09-29 00:00:00.000 UTC,m*eth,1024.4150797149023
2025-09-30 00:00:00.000 UTC,m*eth,1024.4150797149023
2025-10-01 00:00:00.000 UTC,m*eth,1024.4150797149023
2025-10-02 00:00:00.000 UTC,m*eth,1018.485372000011
2025-10-03 00:00:00.000 UTC,m*eth,1018.485372000011
2025-10-04 00:00:00.000 UTC,m*eth,1018.485372000011
2025-10-05 00:00:00.000 UTC,m*eth,1018.485372000011
2025-10-06 00:00:00.000 UTC,m*eth,1018.485372000011
2025-10-07 00:00:00.000 UTC,m*eth,1018.485372000011
2025-10-08 00:00:00.000 UTC,m*eth,1018.485372000011
2025-10-09 00:00:00.000 UTC,m*eth,988.8713287366126
2025-10-10 00:00:00.000 UTC,m*eth,988.8713287366126
2025-10-11 00:00:00.000 UTC,m*eth,988.8713287366126
2025-10-12 00:00:00.000 UTC,m*eth,988.8713287366126
2025-10-13 00:00:00.000 UTC,m*eth,988.8713287366126
2025-10-14 00:00:00.000 UTC,m*eth,988.8713287366126
2025-10-15 00:00:00.000 UTC,m*eth,988.8713287366126
2025-10-16 00:00:00.000 UTC,m*eth,974.6124869816731
2025-10-17 00:00:00.000 UTC,m*eth,974.6124869816731
2025-10-18 00:00:00.000 UTC,m*eth,974.6124869816731
2025-10-19 00:00:00.000 UTC,m*eth,974.6124869816731
2025-10-20 00:00:00.000 UTC,m*eth,974.6124869816731
2025-10-21 00:00:00.000 UTC,m*eth,974.6124869816731
2025-10-22 00:00:00.000 UTC,m*eth,974.6124869816731
2025-10-23 00:00:00.000 UTC,m*eth,718.1234254164153
2025-10-24 00:00:00.000 UTC,m*eth,718.1234254164153
2025-10-25 00:00:00.000 UTC,m*eth,718.1234254164153
2025-10-26 00:00:00.000 UTC,m*eth,718.1234254164153
2025-10-27 00:00:00.000 UTC,m*eth,718.1234254164153
2025-10-28 00:00:00.000 UTC,m*eth,718.1234254164153
2025-10-29 00:00:00.000 UTC,m*eth,718.1234254164153
2025-10-30 00:00:00.000 UTC,m*eth,715.8412105456464
2025-10-31 00:00:00.000 UTC,m*eth,715.8412105456464
2025-11-01 00:00:00.000 UTC,m*eth,715.8412105456464
2025-11-02 00:00:00.000 UTC,m*eth,715.8412105456464
2025-11-03 00:00:00.000 UTC,m*eth,715.8412105456464
2025-11-04 00:00:00.000 UTC,m*eth,715.8412105456464
2025-11-05 00:00:00.000 UTC,m*eth,715.8412105456464
2025-11-06 00:00:00.000 UTC,m*eth,711.841600908043
2025-11-07 00:00:00.000 UTC,m*eth,711.841600908043
2025-11-08 00:00:00.000 UTC,m*eth,711.841600908043
2025-11-09 00:00:00.000 UTC,m*eth,711.841600908043
2025-11-10 00:00:00.000 UTC,m*eth,711.841600908043
2025-11-11 00:00:00.000 UTC,m*eth,711.841600908043
2025-11-12 00:00:00.000 UTC,m*eth,711.9434082309272
2025-11-13 00:00:00.000 UTC,m*eth,701.7594622149502
2025-11-14 00:00:00.000 UTC,m*eth,701.7594622149502
2025-11-15 00:00:00.000 UTC,m*eth,701.7594622149502
2025-11-16 00:00:00.000 UTC,m*eth,701.7594622149502
2025-11-17 00:00:00.000 UTC,m*eth,701.7594622149502
2025-11-18 00:00:00.000 UTC,m*eth,701.7594622149502
2025-11-19 00:00:00.000 UTC,m*eth,701.7594622149502
