ts_day,yield_rate,ma7_yield_rate,ma30_yield_rate
2025-03-28,0.1954620772324456,0.050869873778313986,0.04075839028629453
2025-03-29,0.034085790241286745,0.049916733079982095,0.04136443621344452
2025-03-30,0.01292397745125275,0.04806737206997227,0.041254542209099215
2025-03-31,0.025420877047746097,0.04977774756297676,0.04132639079077936
2025-04-01,0.012352315874969459,0.04972991281977767,0.040002509853261745
2025-04-02,0.015134628256987439,0.04729437002045053,0.0390601773890225
2025-04-03,0.014506380815721918,0.047112412734814105,0.03549230059232931
2025-04-04,0.007788221766506114,0.039709283585864556,0.03519337673824031
2025-04-05,0.03951175987262294,0.02021549391588672,0.03544796427649392
2025-04-06,0.030843309950322778,0.019810183879516226,0.035333881310960304
2025-04-07,0.030657183902533008,0.022026834685926255,0.035771956680587615
2025-04-08,0.012623908291423992,0.020427213591385992,0.03569777846115265
2025-04-09,0.006818036350910538,0.019735428650878628,0.034443519418300726
2025-04-10,0.03809907781246097,0.02260598484531282,0.032678241639885496
2025-04-11,0.14397891294130527,0.03879005136101074,0.03573651299955748
2025-04-12,0.5724161422526172,0.10936854142177463,0.05376264296182028
2025-04-13,0.5110556428334179,0.168311526791874,0.0694185195283059
2025-04-14,0.015237389175516257,0.1663607866950232,0.06836054037414208
2025-04-15,0.01685710792953152,0.164635777198398,0.06847966330261526
2025-04-16,0.016512126294825645,0.1651218044488232,0.06855766797412129
2025-04-17,0.023174051461711698,0.16716630633767338,0.06883591380169121
2025-04-18,0.013613806215612001,0.16410564738806724,0.0673858101034248
2025-04-19,0.015821611664212965,0.1480859847284307,0.06569576703255685
2025-04-20,0.012257366461856833,0.07806613775458567,0.06544027790618916
2025-04-21,0.013959120742130767,0.015929072493174778,0.06454505870987266
2025-04-22,0.0151484744699933,0.015917958154984407,0.06413956222402303
2025-04-23,0.02295738298823036,0.01668049253732176,0.06450148189771725
2025-04-24,0.013849570153505953,0.0163476730196568,0.06453743597297348
2025-04-25,0.014280301332067527,0.015235954253451279,0.06388134986589165
2025-04-26,0.013471955058330086,0.015218222858791038,0.06380102457419864
2025-04-27,0.005291634363567547,0.01390197569621036,0.061810004555020094
2025-04-28,0.014115031724748678,0.01413418385407184,0.055960099861223425
2025-04-29,0.017069044192595896,0.014522924285379983,0.05541117256933017
2025-04-30,0.01329646650170549,0.014291423289344006,0.05542318834515122
2025-05-01,0.012374523159219383,0.012968565810717635,0.05500233821971487
2025-05-02,0.012770063296838649,0.012833627453634222,0.05501581394300097
2025-05-03,0.014425151819989115,0.012851733764624422,0.054992927606323606
2025-05-04,0.013663888375011674,0.01287572542920962,0.05496575043081682
2025-05-05,0.012338747044878503,0.01375661451437349,0.05511254156882884
2025-05-06,-0.0038526425267465907,0.011510655232936581,0.053713689878526594
2025-05-07,0.025937618183158064,0.012619226981756854,0.053555441757005155
2025-05-08,0.041191888410423615,0.01610615472034662,0.053895270934679045
2025-05-09,0.04485737798667263,0.020166511573778276,0.054935060279687066
2025-05-10,0.017123762141499927,0.02071072392936094,0.05526750304712544
2025-05-11,0.017032845973153517,0.021036685698506488,0.05458794718134132
2025-05-12,0.016282455590898533,0.021364006600492345,0.050468706621650775
2025-05-13,0.055174216645279044,0.026718440300542413,0.03378348321496245
2025-05-14,0.1701009829703392,0.048462643487678134,0.02278494580002443
2025-05-15,0.11198043431993081,0.05921799550477473,0.025905689191779737
2025-05-16,0.031964956825377054,0.05806462905664391,0.02639303915616185
2025-05-17,0.04344462973872521,0.057888035525650486,0.02726182958983603
2025-05-18,0.032090619786644264,0.059758892731293534,0.027549460826124177
2025-05-19,0.02656367851572414,0.060950246799114864,0.027967198642256826
2025-05-20,0.13749155238972346,0.07610138389896798,0.03189203543985394
2025-05-21,0.03456213593826924,0.07352487381059176,0.03261154413264143
2025-05-22,0.035594980396811436,0.05671162348890079,0.033309475089244034
2025-05-23,0.02903596253933942,0.04634356451632687,0.03375745857535198
2025-05-24,0.013288438373624924,0.04400899970985785,0.03344555713617116
2025-05-25,0.018299878758408657,0.040865905837318285,0.03358911547826479
2025-05-26,0.02385229554022519,0.0398361153065159,0.03389788948497955
2025-05-27,0.016542071569917202,0.03858341443829003,0.03399692550148236
2025-05-28,0.04464247319156101,0.026977279538519725,0.03526630739915957
2025-05-29,0.06251491861727763,0.030471377373395774,0.03682759407311212
2025-05-30,0.04093173169089864,0.031138471285156673,0.03759735818596059
2025-05-31,0.03104304379846326,0.03138935644254716,0.038169828421339876
2025-06-01,0.024124933802953254,0.0327439183712132,0.03854887392597645
2025-06-02,0.03146915012075042,0.03439007729150592,0.0391520702751349
2025-06-03,0.02804241664526823,0.034913842429636306,0.03959133688240196
2025-06-04,0.015211917882906052,0.03474757321875991,0.039641273318140484
2025-06-05,0.02778854895553213,0.0326408326892563,0.04013965402493576
2025-06-06,0.049856977006906986,0.03105858998795997,0.04187222239698911
2025-06-07,0.023507701157593434,0.028880586171296817,0.041793837976809606
2025-06-08,0.025469883616664173,0.02818394114857193,0.04128667653184962
2025-06-09,0.03931269962353864,0.030082411876145104,0.041107815939490464
2025-06-10,0.02539575128612064,0.029323237021816384,0.04137465429899436
2025-06-11,0.024222452453494667,0.028845741497844687,0.04160657708868279
2025-06-12,0.02661565328750333,0.03027120842341935,0.04193990604663778
2025-06-13,0.05268642719858881,0.03338344320380143,0.041859654774163896
2025-06-14,0.011891435398596262,0.028637750502762592,0.03675612098152702
2025-06-15,0.019623975623815404,0.02815228481104034,0.03377688037842653
2025-06-16,0.025121352204718436,0.02810871838454712,0.033556118939050444
2025-06-17,0.024827954864310605,0.026298125289643617,0.03295558103987578
2025-06-18,0.029323212168886992,0.02678905789998941,0.03286630982639974
2025-06-19,0.053538983321071626,0.03045362425843653,0.03373648094915288
2025-06-20,0.05276099547624604,0.033721792032029366,0.03100323717775038
2025-06-21,0.01962555556757772,0.02958918307815298,0.030521412004502268
2025-06-22,0.027526941085221957,0.03154362128898119,0.030261152671870347
2025-06-23,0.0358402224332202,0.03357065214015679,0.030480644926511664
2025-06-24,0.030352111105498496,0.034224497002754296,0.031031085982378553
2025-06-25,0.021614073234582688,0.03382276179903831,0.031137995481609972
2025-06-26,0.035537729997656246,0.034599576527634464,0.031514944980236784
2025-06-27,0.05012532113440175,0.03417286875430073,0.03259827561134919
2025-06-28,0.02941769347444026,0.031254956004075005,0.03210715368499045
2025-06-29,0.03619153652502787,0.033325703623756274,0.03125801232717594
2025-06-30,0.03784372196802565,0.034615301234106735,0.03115839911030907
2025-07-01,0.028234004493032375,0.033664523991583255,0.031067784939166142
2025-07-02,0.03216984498787827,0.033891740726880726,0.03132729820319598
2025-07-03,0.022730502034097377,0.03403129432682006,0.03104540632943298
2025-07-04,0.01711967663458004,0.03172903765643553,0.030693059877475296
2025-07-05,0.04196419555248102,0.030708896958695442,0.03155603657649384
2025-07-06,0.02127610032122056,0.02969119781454298,0.03134595758829024
2025-07-07,0.022588464333101847,0.027990813790552228,0.03046632814719975
2025-07-08,0.028623006554783836,0.026838224363897,0.030631337998722016
2025-07-09,0.05590609391088955,0.030297235541129147,0.03161315123401961
2025-07-10,0.049547345601689156,0.03246942311785551,0.03194330110428253
2025-07-11,0.04606478749941385,0.035386208801020065,0.03261004420793715
2025-07-12,0.027551901592744843,0.03669023692079067,0.03271744579307426
2025-07-13,0.02069129998546657,0.03403112497491386,0.03252633762204081
2025-07-14,0.003371636369524493,0.03179306698095185,0.030935537917877443
2025-07-15,0.028928950974379523,0.03258562781111156,0.031485135194515616
2025-07-16,0.023934215890403746,0.031999528978064046,0.031624175203115244
2025-07-17,0.030440121644062443,0.028816282444710656,0.03179574841083602
2025-07-18,0.0422716530822432,0.02790682087977991,0.032358448353349965
2025-07-19,0.06131994906269248,0.029813716075189737,0.03339060115637595
2025-07-20,0.025599878702721016,0.029569713213936758,0.032489339717074316
2025-07-21,0.029113299462877964,0.030622463148613183,0.031726510813417284
2025-07-22,0.025846175358194577,0.03343178052219694,0.03192717596795331
2025-07-23,0.026115293761352975,0.03308007337056862,0.031881638957505926
2025-07-24,0.01754922325289632,0.03228194929088019,0.031291606725882576
2025-07-25,0.03675591841636456,0.033071423887417954,0.031498181155265356
2025-07-26,0.028119370090062858,0.03130238851339541,0.03170802944092601
2025-07-27,0.031825013752986804,0.0276155215996822,0.03158826440077538
2025-07-28,0.0324600684303876,0.028473045315640523,0.03101841753935557
2025-07-29,0.02895762682734481,0.02845358623619888,0.031003576679771848
2025-07-30,0.01968677701322332,0.027683661443077472,0.030471165082616863
2025-07-31,0.03365273348779406,0.028625841408882607,0.0303359719058352
2025-08-01,0.03966331993717752,0.03139010349441776,0.030704659500807623
2025-08-02,0.024300750574201266,0.02983320751414735,0.03045081774552772
2025-08-03,0.008385455391263313,0.027366468176797408,0.029988074305436298
2025-08-04,0.025335024966714057,0.026555219578513315,0.03025308554195675
2025-08-05,0.03189946859129705,0.026485144598626997,0.029928416930305655
2025-08-06,0.023200045919487565,0.02576544698514484,0.029990479691540076
2025-08-07,0.024414278103865563,0.02635638462147512,0.030049376909951808
2025-08-08,0.02065870964174266,0.024732131640718698,0.029792464106305316
2025-08-09,0.042715988838248536,0.025113715253352573,0.029366976845897542
2025-08-10,0.035002658788834976,0.026451453780181787,0.028897793400321604
2025-08-11,0.025259994098897273,0.02856077111863603,0.028226671032563003
2025-08-12,0.0267577058575512,0.028738606229990672,0.028201051815298687
2025-08-13,0.02816319021520288,0.0282715714329789,0.028442080532386955
2025-08-14,0.029184849748608188,0.02901967191161898,0.029274764834938044
2025-08-15,0.031007450482589464,0.029843818458959465,0.02934181320617062
2025-08-16,0.02301303944752621,0.03013810968468241,0.02931209783704554
2025-08-17,0.025495509907787282,0.027985549818374755,0.029152594232649567
2025-08-18,0.028244569121038184,0.027140788609900157,0.028700107653255855
2025-08-19,0.10796954884645048,0.03747948295334431,0.03020493345273192
2025-08-20,0.028294385230165836,0.03767156787492114,0.030291853018133367
2025-08-21,0.022590638428519123,0.03697499890158567,0.030081444597670176
2025-08-22,0.03134071091312216,0.03724448154714992,0.030258687680087198
2025-08-23,0.024361910361705617,0.036413789032039436,0.03020212692525986
2025-08-24,0.02610493701757764,0.03680027622829587,0.030478117691862486
2025-08-25,0.03256655230981372,0.03768415652854917,0.030342976849715684
2025-08-26,0.031048236876045934,0.03803461499792514,0.030437456423457077
2025-08-27,0.023812198179181492,0.027514946164516513,0.03017897850172142
2025-08-28,0.025546571510254017,0.027171469449527537,0.029955962472039688
2025-08-29,0.031343705697311666,0.028265602858126605,0.030032932758167652
2025-08-30,0.026395687428939555,0.02764747492260378,0.03024934922319076
2025-08-31,0.02983508038798558,0.028331621175888774,0.030126199123196935
2025-09-01,0.027051071674158208,0.028449888007961346,0.02971935240503502
2025-09-02,0.030193966677474725,0.028153314803918972,0.02990945615030191
2025-09-03,0.03812637531166324,0.029038082108371135,0.0308688406638632
2025-09-04,0.03143234822192087,0.029990600863713558,0.031065528510805355
2025-09-05,0.026912753518125804,0.03016137361469753,0.030904666734251445
2025-09-06,0.03502681554311435,0.030621762345422864,0.03128617543178779
2025-09-07,0.023038161481966284,0.030202071602051205,0.03124178457301685
2025-09-08,0.025438206467534724,0.029652462361994848,0.03139596188997788
2025-09-09,0.029394923924603085,0.029945443893300457,0.030966250118569967
2025-09-10,0.027579068253637585,0.029618581590320815,0.03072677945614424
2025-09-11,0.027097823090414957,0.028240012562664778,0.030786064262322232
2025-09-12,0.021248630024286733,0.02696704778796051,0.03060835213866854
2025-09-13,0.046021632842297114,0.029355657703481926,0.031184430933090937
2025-09-14,0.02387346466175686,0.02796148884331224,0.031013095930289284
2025-09-15,0.0230639551358391,0.027964713050046344,0.03075685414491024
2025-09-16,0.025947114331640663,0.028028326533059585,0.030851501721817158
2025-09-17,0.023352613134973183,0.02727303768435585,0.030782376019468316
2025-09-18,0.02522990578618159,0.02697939237592385,0.0306851288151181
2025-09-19,0.03272514172905669,0.027682807205754067,0.028257889875847333
2025-09-20,0.038386694852088454,0.029825065309229282,0.028583448250748066
2025-09-21,0.022918838778263333,0.02693721605122506,0.028594035358804327
